order_id,customer_id,product_id,order_date,delivery_date,city,category,payment_method,quantity,order_amount
900301,192,34,2025-03-03,2025-03-05,Bangalore,Beauty & Personal Care,Prepaid,1,410.0
900302,10,4,2024-12-20,2024-12-25,Pune,Fashion & Apparel,COD,1,970.0
900303,129,1,2024-04-05,2024-04-11,Bangalore,Fashion & Apparel,Prepaid,1,1110.0
900304,336,8,2025-02-06,2025-02-12,Chennai,Fashion & Apparel,Prepaid,1,1870.0
900305,186,14,2025-03-20,2025-03-23,Hyderabad,Footwear,COD,1,2370.0
900306,287,5,2024-08-28,2024-08-30,Pune,Fashion & Apparel,Prepaid,1,1960.0
900307,117,14,2024-07-09,2024-07-13,Mumbai,Footwear,Prepaid,1,2370.0
900308,553,18,2024-05-12,2024-05-15,Hyderabad,Electronics,Prepaid,1,13140.0
900309,360,10,2024-06-10,2024-06-14,Delhi NCR,Footwear,Prepaid,2,7400.0
900310,463,16,2025-01-04,2025-01-06,Kochi,Footwear,COD,1,3900.0
900311,172,10,2024-10-22,2024-10-27,Mumbai,Footwear,COD,1,3700.0
900312,516,47,2024-04-24,2024-04-28,Mumbai,Accessories,Prepaid,1,890.0
900313,140,1,2024-12-25,2024-12-27,Mumbai,Fashion & Apparel,Prepaid,1,1110.0
900314,466,28,2025-03-13,2025-03-17,Hyderabad,Home & Kitchen,COD,2,6340.0
900315,270,46,2024-04-17,2024-04-21,Mumbai,Accessories,COD,1,1320.0
900316,500,30,2024-06-07,2024-06-12,Delhi NCR,Home & Kitchen,Prepaid,1,2550.0
900317,16,11,2024-12-09,2024-12-12,Delhi NCR,Footwear,Prepaid,1,2560.0
900318,510,4,2024-07-22,2024-07-25,Pune,Fashion & Apparel,COD,1,970.0
900319,77,3,2024-09-24,2024-09-27,Delhi NCR,Fashion & Apparel,COD,1,1770.0
900320,552,19,2025-03-22,2025-03-27,Chennai,Electronics,Prepaid,1,10800.0
900321,140,27,2024-10-03,2024-10-05,Mumbai,Home & Kitchen,COD,1,1080.0
900322,375,45,2024-06-04,2024-06-10,Delhi NCR,Accessories,COD,1,1290.0
900323,445,12,2024-09-23,2024-09-29,Chennai,Footwear,Prepaid,1,2600.0
900324,106,36,2025-01-16,2025-01-18,Delhi NCR,Beauty & Personal Care,Prepaid,1,1130.0
900325,127,25,2024-06-21,2024-06-23,Hyderabad,Home & Kitchen,Prepaid,2,6300.0
900326,331,27,2024-07-04,2024-07-10,Bangalore,Home & Kitchen,Prepaid,2,2160.0
900327,563,20,2025-02-23,2025-03-01,Pune,Electronics,Prepaid,1,12810.0
900328,280,17,2025-02-03,2025-02-08,Hyderabad,Electronics,Prepaid,1,13790.0
900329,562,29,2025-01-17,2025-01-22,Kochi,Home & Kitchen,Prepaid,1,2450.0
900330,32,5,2025-02-19,2025-02-24,Mumbai,Fashion & Apparel,Prepaid,1,1960.0
900331,410,2,2024-10-19,2024-10-21,Bangalore,Fashion & Apparel,Prepaid,1,1190.0
900332,331,2,2024-05-04,2024-05-06,Bangalore,Fashion & Apparel,COD,2,2380.0
900333,500,37,2024-05-19,2024-05-24,Delhi NCR,Beauty & Personal Care,Prepaid,1,810.0
900334,593,12,2024-08-04,2024-08-08,Pune,Footwear,COD,1,2600.0
900335,220,4,2024-05-29,2024-06-03,Chennai,Fashion & Apparel,COD,1,970.0
900336,8,8,2024-07-19,2024-07-22,Delhi NCR,Fashion & Apparel,Prepaid,1,1870.0
900337,280,24,2024-06-26,2024-06-30,Hyderabad,Electronics,COD,1,11450.0
900338,275,12,2024-11-01,2024-11-07,Pune,Footwear,Prepaid,1,2600.0
900339,254,12,2025-01-05,2025-01-09,Bangalore,Footwear,Prepaid,1,2600.0
900340,405,2,2025-03-03,2025-03-05,Pune,Fashion & Apparel,Prepaid,2,2380.0
900341,129,16,2024-10-02,2024-10-07,Bangalore,Footwear,COD,1,3900.0
900342,143,22,2024-09-04,2024-09-10,Bangalore,Electronics,COD,2,26660.0
900343,569,18,2024-05-20,2024-05-24,Bangalore,Electronics,Prepaid,2,26280.0
900344,5,12,2025-02-23,2025-03-01,Mumbai,Footwear,COD,1,2600.0
900345,422,4,2024-12-05,2024-12-09,Bangalore,Fashion & Apparel,Prepaid,2,1940.0
900346,111,25,2024-09-06,2024-09-08,Bangalore,Home & Kitchen,Prepaid,1,3150.0
900347,64,35,2024-04-13,2024-04-15,Hyderabad,Beauty & Personal Care,Prepaid,1,590.0
900348,552,17,2024-06-29,2024-07-01,Chennai,Electronics,COD,1,13790.0
900349,116,26,2024-07-10,2024-07-15,Mumbai,Home & Kitchen,COD,2,4500.0
900350,513,22,2025-02-12,2025-02-18,Chennai,Electronics,COD,2,26660.0
900351,320,25,2024-09-17,2024-09-19,Bangalore,Home & Kitchen,Prepaid,1,3150.0
900352,46,31,2025-03-05,2025-03-11,Bangalore,Home & Kitchen,Prepaid,1,1740.0
900353,114,4,2024-09-27,2024-09-29,Delhi NCR,Fashion & Apparel,Prepaid,2,1940.0
900354,115,7,2024-05-20,2024-05-24,Kochi,Fashion & Apparel,COD,1,2150.0
900355,389,36,2024-06-19,2024-06-23,Bangalore,Beauty & Personal Care,Prepaid,2,2260.0
900356,548,14,2024-11-17,2024-11-22,Delhi NCR,Footwear,COD,1,2370.0
900357,93,5,2025-02-01,2025-02-03,Bangalore,Fashion & Apparel,Prepaid,1,1960.0
900358,122,14,2025-01-06,2025-01-11,Mumbai,Footwear,COD,1,2370.0
900359,366,11,2024-07-04,2024-07-08,Delhi NCR,Footwear,COD,1,2560.0
900360,135,13,2025-03-07,2025-03-13,Hyderabad,Footwear,Prepaid,1,3000.0
900361,546,22,2024-09-29,2024-10-01,Bangalore,Electronics,COD,1,13330.0
900362,86,36,2024-07-19,2024-07-25,Mumbai,Beauty & Personal Care,COD,1,1130.0
900363,252,44,2024-04-24,2024-04-30,Kochi,Accessories,COD,1,1130.0
900364,223,11,2024-11-18,2024-11-24,Pune,Footwear,Prepaid,2,5120.0
900365,522,44,2024-09-11,2024-09-13,Hyderabad,Accessories,Prepaid,2,2260.0
900366,37,16,2024-04-12,2024-04-14,Kochi,Footwear,Prepaid,3,11700.0
900367,540,39,2024-09-28,2024-09-30,Delhi NCR,Beauty & Personal Care,Prepaid,2,1560.0
900368,501,16,2025-03-12,2025-03-14,Kochi,Footwear,Prepaid,1,3900.0
900369,579,44,2024-07-30,2024-08-05,Hyderabad,Accessories,COD,1,1130.0
900370,160,8,2024-06-12,2024-06-16,Pune,Fashion & Apparel,Prepaid,1,1870.0
900371,162,28,2024-11-02,2024-11-07,Pune,Home & Kitchen,Prepaid,1,3170.0
900372,157,24,2024-12-02,2024-12-07,Pune,Electronics,Prepaid,1,11450.0
900373,591,41,2024-04-19,2024-04-22,Hyderabad,Accessories,Prepaid,1,1390.0
900374,530,24,2025-03-05,2025-03-11,Delhi NCR,Electronics,COD,2,22900.0
900375,249,25,2024-08-05,2024-08-10,Pune,Home & Kitchen,Prepaid,1,3150.0
900376,49,28,2024-08-03,2024-08-09,Hyderabad,Home & Kitchen,Prepaid,1,3170.0
900377,443,48,2025-01-14,2025-01-20,Hyderabad,Accessories,COD,1,1560.0
900378,240,47,2024-09-19,2024-09-24,Chennai,Accessories,Prepaid,1,890.0
900379,408,17,2025-02-02,2025-02-08,Pune,Electronics,Prepaid,1,13790.0
900380,528,9,2024-06-23,2024-06-27,Bangalore,Footwear,Prepaid,1,3370.0
900381,548,36,2024-04-06,2024-04-12,Delhi NCR,Beauty & Personal Care,COD,1,1130.0
900382,177,3,2024-09-18,2024-09-22,Delhi NCR,Fashion & Apparel,Prepaid,1,1770.0
900383,44,10,2025-03-23,2025-03-29,Chennai,Footwear,Prepaid,2,7400.0
900384,544,42,2025-02-24,2025-02-28,Bangalore,Accessories,COD,1,810.0
900385,421,21,2024-07-31,2024-08-02,Mumbai,Electronics,COD,1,9950.0
900386,196,8,2025-01-31,2025-02-05,Mumbai,Fashion & Apparel,COD,1,1870.0
900387,5,8,2024-07-17,2024-07-20,Mumbai,Fashion & Apparel,Prepaid,1,1870.0
900388,8,45,2024-12-27,2025-01-01,Delhi NCR,Accessories,Prepaid,1,1290.0
900389,466,33,2024-05-05,2024-05-11,Hyderabad,Beauty & Personal Care,Prepaid,2,1480.0
900390,259,29,2025-03-07,2025-03-13,Bangalore,Home & Kitchen,COD,1,2450.0
900391,29,22,2024-10-17,2024-10-22,Mumbai,Electronics,COD,2,26660.0
900392,471,22,2024-06-18,2024-06-23,Hyderabad,Electronics,Prepaid,1,13330.0
900393,102,16,2024-04-12,2024-04-16,Delhi NCR,Footwear,Prepaid,2,7800.0
900394,45,31,2025-03-16,2025-03-22,Hyderabad,Home & Kitchen,Prepaid,2,3480.0
900395,280,37,2024-12-28,2025-01-02,Hyderabad,Beauty & Personal Care,COD,1,810.0
900396,29,3,2024-07-22,2024-07-27,Mumbai,Fashion & Apparel,Prepaid,1,1770.0
900397,313,47,2024-07-19,2024-07-22,Bangalore,Accessories,Prepaid,1,890.0
900398,441,43,2024-08-19,2024-08-22,Hyderabad,Accessories,COD,1,910.0
900399,218,22,2025-03-20,2025-03-23,Bangalore,Electronics,Prepaid,1,13330.0
900400,193,36,2024-06-09,2024-06-14,Bangalore,Beauty & Personal Care,COD,3,3390.0
900401,534,37,2024-06-19,2024-06-23,Mumbai,Beauty & Personal Care,Prepaid,1,810.0
900402,497,40,2024-08-18,2024-08-22,Mumbai,Beauty & Personal Care,Prepaid,1,540.0
900403,52,5,2024-08-22,2024-08-25,Kochi,Fashion & Apparel,Prepaid,1,1960.0
900404,199,1,2024-07-11,2024-07-14,Bangalore,Fashion & Apparel,Prepaid,1,1110.0
900405,20,44,2025-02-03,2025-02-09,Pune,Accessories,COD,2,2260.0
900406,495,40,2024-10-28,2024-11-03,Kochi,Beauty & Personal Care,COD,1,540.0
900407,289,27,2024-11-16,2024-11-19,Delhi NCR,Home & Kitchen,Prepaid,1,1080.0
900408,281,42,2024-08-22,2024-08-27,Mumbai,Accessories,COD,1,810.0
900409,329,6,2024-08-13,2024-08-17,Hyderabad,Fashion & Apparel,COD,2,3020.0
900410,392,9,2024-08-23,2024-08-28,Bangalore,Footwear,Prepaid,1,3370.0
900411,320,5,2024-08-24,2024-08-27,Bangalore,Fashion & Apparel,Prepaid,1,1960.0
900412,222,7,2024-07-03,2024-07-06,Bangalore,Fashion & Apparel,COD,1,2150.0
900413,205,11,2024-11-17,2024-11-20,Chennai,Footwear,COD,1,2560.0
900414,31,25,2024-07-11,2024-07-15,Mumbai,Home & Kitchen,Prepaid,1,3150.0
900415,77,16,2024-11-02,2024-11-05,Delhi NCR,Footwear,Prepaid,3,11700.0
900416,353,31,2024-09-28,2024-10-01,Bangalore,Home & Kitchen,COD,1,1740.0
900417,445,43,2024-04-28,2024-05-01,Chennai,Accessories,COD,1,910.0
900418,349,2,2024-09-15,2024-09-19,Hyderabad,Fashion & Apparel,COD,1,1190.0
900419,172,2,2024-05-21,2024-05-23,Mumbai,Fashion & Apparel,COD,1,1190.0
900420,275,2,2025-02-09,2025-02-13,Pune,Fashion & Apparel,COD,2,2380.0
900421,485,5,2024-12-31,2025-01-03,Hyderabad,Fashion & Apparel,COD,1,1960.0
900422,490,44,2024-10-11,2024-10-14,Delhi NCR,Accessories,Prepaid,2,2260.0
900423,263,31,2024-05-29,2024-06-03,Bangalore,Home & Kitchen,COD,3,5220.0
900424,469,19,2024-11-14,2024-11-20,Delhi NCR,Electronics,COD,3,32400.0
900425,245,13,2024-07-20,2024-07-24,Mumbai,Footwear,Prepaid,1,3000.0
900426,505,3,2025-01-15,2025-01-21,Mumbai,Fashion & Apparel,Prepaid,1,1770.0
900427,547,48,2024-05-14,2024-05-16,Bangalore,Accessories,COD,1,1560.0
900428,561,44,2024-07-19,2024-07-21,Pune,Accessories,Prepaid,1,1130.0
900429,360,37,2024-06-14,2024-06-18,Delhi NCR,Beauty & Personal Care,Prepaid,1,810.0
900430,249,25,2024-04-15,2024-04-19,Pune,Home & Kitchen,Prepaid,1,3150.0
900431,550,4,2024-11-29,2024-12-05,Mumbai,Fashion & Apparel,COD,1,970.0
900432,486,26,2025-01-26,2025-01-30,Pune,Home & Kitchen,COD,1,2250.0
900433,474,25,2024-10-10,2024-10-14,Hyderabad,Home & Kitchen,Prepaid,1,3150.0
900434,572,33,2024-04-29,2024-05-05,Hyderabad,Beauty & Personal Care,Prepaid,1,740.0
900435,310,19,2024-12-22,2024-12-26,Chennai,Electronics,COD,1,10800.0
900436,320,31,2024-05-05,2024-05-07,Bangalore,Home & Kitchen,Prepaid,3,5220.0
900437,304,19,2024-07-08,2024-07-11,Pune,Electronics,COD,2,21600.0
900438,448,19,2024-09-23,2024-09-25,Pune,Electronics,Prepaid,1,10800.0
900439,108,7,2024-06-02,2024-06-08,Chennai,Fashion & Apparel,Prepaid,1,2150.0
900440,403,16,2024-08-30,2024-09-05,Mumbai,Footwear,Prepaid,1,3900.0
900441,173,12,2025-03-24,2025-03-29,Mumbai,Footwear,Prepaid,1,2600.0
900442,265,30,2025-03-01,2025-03-04,Chennai,Home & Kitchen,COD,1,2550.0
900443,557,41,2024-10-16,2024-10-20,Mumbai,Accessories,Prepaid,2,2780.0
900444,237,45,2025-01-08,2025-01-11,Hyderabad,Accessories,COD,1,1290.0
900445,10,2,2025-01-08,2025-01-14,Pune,Fashion & Apparel,Prepaid,1,1190.0
900446,545,19,2024-07-02,2024-07-07,Mumbai,Electronics,Prepaid,1,10800.0
900447,30,37,2024-08-26,2024-08-28,Pune,Beauty & Personal Care,Prepaid,1,810.0
900448,75,1,2024-04-03,2024-04-07,Hyderabad,Fashion & Apparel,COD,3,3330.0
900449,564,28,2024-09-16,2024-09-20,Mumbai,Home & Kitchen,Prepaid,2,6340.0
900450,20,7,2024-10-04,2024-10-06,Pune,Fashion & Apparel,COD,2,4300.0
900451,593,42,2024-12-12,2024-12-17,Pune,Accessories,COD,1,810.0
900452,267,5,2024-10-14,2024-10-19,Bangalore,Fashion & Apparel,Prepaid,1,1960.0
900453,461,3,2024-04-25,2024-05-01,Chennai,Fashion & Apparel,Prepaid,3,5310.0
900454,284,21,2025-01-26,2025-01-28,Bangalore,Electronics,COD,1,9950.0
900455,206,23,2025-02-22,2025-02-27,Chennai,Electronics,COD,1,12780.0
900456,544,43,2024-08-25,2024-08-30,Bangalore,Accessories,Prepaid,1,910.0
900457,463,40,2024-08-06,2024-08-09,Kochi,Beauty & Personal Care,Prepaid,1,540.0
900458,229,19,2024-04-09,2024-04-14,Hyderabad,Electronics,COD,2,21600.0
900459,203,28,2024-06-02,2024-06-06,Hyderabad,Home & Kitchen,Prepaid,1,3170.0
900460,273,5,2024-08-24,2024-08-26,Hyderabad,Fashion & Apparel,COD,1,1960.0
900461,408,17,2024-12-02,2024-12-04,Pune,Electronics,Prepaid,1,13790.0
900462,598,42,2024-04-05,2024-04-09,Bangalore,Accessories,COD,2,1620.0
900463,322,33,2024-10-06,2024-10-08,Bangalore,Beauty & Personal Care,COD,1,740.0
900464,532,17,2025-01-02,2025-01-07,Pune,Electronics,Prepaid,1,13790.0
900465,327,26,2024-06-16,2024-06-21,Delhi NCR,Home & Kitchen,Prepaid,1,2250.0
900466,24,13,2024-04-15,2024-04-20,Mumbai,Footwear,COD,1,3000.0
900467,487,18,2025-01-03,2025-01-06,Delhi NCR,Electronics,Prepaid,1,13140.0
900468,281,11,2025-02-23,2025-03-01,Mumbai,Footwear,COD,1,2560.0
900469,131,25,2024-12-02,2024-12-05,Bangalore,Home & Kitchen,Prepaid,1,3150.0
900470,150,30,2024-12-02,2024-12-05,Kochi,Home & Kitchen,COD,1,2550.0
900471,216,24,2025-02-01,2025-02-06,Delhi NCR,Electronics,Prepaid,1,11450.0
900472,357,33,2025-02-27,2025-03-04,Mumbai,Beauty & Personal Care,Prepaid,2,1480.0
900473,521,2,2024-04-09,2024-04-11,Chennai,Fashion & Apparel,COD,1,1190.0
900474,464,19,2025-03-17,2025-03-23,Bangalore,Electronics,Prepaid,1,10800.0
900475,280,47,2024-11-27,2024-11-29,Hyderabad,Accessories,COD,1,890.0
900476,378,11,2025-02-02,2025-02-07,Kochi,Footwear,COD,2,5120.0
900477,348,17,2024-10-21,2024-10-26,Kochi,Electronics,Prepaid,2,27580.0
900478,235,31,2025-02-03,2025-02-05,Hyderabad,Home & Kitchen,COD,1,1740.0
900479,125,20,2024-09-04,2024-09-06,Delhi NCR,Electronics,COD,1,12810.0
900480,420,20,2025-01-12,2025-01-18,Chennai,Electronics,Prepaid,2,25620.0
900481,453,45,2025-03-29,2025-04-04,Mumbai,Accessories,COD,1,1290.0
900482,353,26,2024-12-08,2024-12-12,Bangalore,Home & Kitchen,Prepaid,3,6750.0
900483,244,40,2024-09-30,2024-10-06,Mumbai,Beauty & Personal Care,Prepaid,1,540.0
900484,77,24,2025-03-18,2025-03-21,Delhi NCR,Electronics,Prepaid,1,11450.0
900485,594,7,2024-12-04,2024-12-08,Hyderabad,Fashion & Apparel,Prepaid,1,2150.0
900486,121,19,2024-06-28,2024-07-01,Bangalore,Electronics,Prepaid,1,10800.0
900487,447,7,2024-12-08,2024-12-10,Bangalore,Fashion & Apparel,COD,1,2150.0
900488,486,14,2025-03-01,2025-03-06,Pune,Footwear,COD,1,2370.0
900489,240,10,2024-11-16,2024-11-19,Chennai,Footwear,Prepaid,1,3700.0
900490,240,42,2024-12-04,2024-12-08,Chennai,Accessories,Prepaid,1,810.0
900491,503,21,2024-07-01,2024-07-03,Chennai,Electronics,COD,1,9950.0
900492,555,39,2024-05-23,2024-05-27,Chennai,Beauty & Personal Care,Prepaid,1,780.0
900493,567,38,2024-12-15,2024-12-19,Mumbai,Beauty & Personal Care,COD,1,510.0
900494,540,20,2025-01-29,2025-01-31,Delhi NCR,Electronics,Prepaid,1,12810.0
900495,551,5,2024-12-30,2025-01-03,Hyderabad,Fashion & Apparel,Prepaid,2,3920.0
900496,279,23,2025-02-11,2025-02-13,Delhi NCR,Electronics,COD,1,12780.0
900497,129,23,2024-05-04,2024-05-06,Bangalore,Electronics,COD,1,12780.0
900498,103,37,2024-08-24,2024-08-27,Bangalore,Beauty & Personal Care,Prepaid,1,810.0
900499,467,19,2024-09-26,2024-09-30,Hyderabad,Electronics,Prepaid,2,21600.0
900500,237,24,2024-08-27,2024-09-01,Hyderabad,Electronics,COD,1,11450.0
900501,541,15,2024-10-19,2024-10-24,Bangalore,Footwear,Prepaid,1,3740.0
900502,187,4,2024-09-14,2024-09-17,Chennai,Fashion & Apparel,Prepaid,1,970.0
900503,470,21,2024-06-02,2024-06-04,Kochi,Electronics,COD,2,19900.0
900504,37,28,2024-12-14,2024-12-16,Kochi,Home & Kitchen,COD,1,3170.0
900505,556,10,2024-04-25,2024-04-28,Pune,Footwear,Prepaid,1,3700.0
900506,275,18,2024-10-04,2024-10-10,Pune,Electronics,Prepaid,1,13140.0
900507,234,7,2024-06-24,2024-06-29,Bangalore,Fashion & Apparel,COD,1,2150.0
900508,530,10,2025-02-03,2025-02-08,Delhi NCR,Footwear,COD,2,7400.0
900509,560,39,2025-02-26,2025-03-03,Kochi,Beauty & Personal Care,COD,1,780.0
900510,2,14,2024-10-21,2024-10-23,Mumbai,Footwear,Prepaid,1,2370.0
900511,97,31,2024-08-10,2024-08-13,Mumbai,Home & Kitchen,COD,1,1740.0
900512,181,28,2024-12-23,2024-12-26,Kochi,Home & Kitchen,Prepaid,1,3170.0
900513,142,6,2024-06-18,2024-06-22,Chennai,Fashion & Apparel,Prepaid,1,1510.0
900514,103,6,2024-09-08,2024-09-12,Bangalore,Fashion & Apparel,COD,1,1510.0
900515,435,9,2024-11-25,2024-11-28,Bangalore,Footwear,Prepaid,1,3370.0
900516,595,26,2024-07-13,2024-07-18,Delhi NCR,Home & Kitchen,COD,1,2250.0
900517,109,48,2024-06-28,2024-07-01,Mumbai,Accessories,COD,2,3120.0
900518,559,40,2024-11-21,2024-11-23,Kochi,Beauty & Personal Care,Prepaid,1,540.0
900519,108,5,2024-12-04,2024-12-10,Chennai,Fashion & Apparel,Prepaid,1,1960.0
900520,124,21,2025-03-02,2025-03-08,Chennai,Electronics,COD,1,9950.0
900521,18,14,2025-01-07,2025-01-11,Hyderabad,Footwear,Prepaid,1,2370.0
900522,317,44,2025-03-02,2025-03-05,Mumbai,Accessories,Prepaid,1,1130.0
900523,337,18,2025-03-05,2025-03-10,Bangalore,Electronics,COD,1,13140.0
900524,306,38,2024-11-20,2024-11-24,Chennai,Beauty & Personal Care,COD,3,1530.0
900525,542,32,2025-01-11,2025-01-14,Delhi NCR,Home & Kitchen,COD,1,1990.0
900526,20,34,2024-10-21,2024-10-27,Pune,Beauty & Personal Care,Prepaid,1,410.0
900527,525,7,2024-05-05,2024-05-11,Pune,Fashion & Apparel,COD,2,4300.0
900528,541,13,2024-08-21,2024-08-26,Bangalore,Footwear,Prepaid,2,6000.0
900529,591,34,2024-12-23,2024-12-26,Hyderabad,Beauty & Personal Care,COD,1,410.0
900530,493,38,2024-06-10,2024-06-14,Mumbai,Beauty & Personal Care,COD,1,510.0
900531,213,24,2024-08-27,2024-08-31,Bangalore,Electronics,Prepaid,1,11450.0
900532,315,35,2025-01-26,2025-01-31,Kochi,Beauty & Personal Care,Prepaid,2,1180.0
900533,128,19,2024-09-23,2024-09-27,Mumbai,Electronics,Prepaid,1,10800.0
900534,22,8,2024-04-26,2024-05-02,Chennai,Fashion & Apparel,COD,1,1870.0
900535,412,26,2024-11-20,2024-11-23,Bangalore,Home & Kitchen,COD,1,2250.0
900536,518,13,2024-05-28,2024-06-02,Bangalore,Footwear,Prepaid,1,3000.0
900537,241,1,2025-01-29,2025-02-03,Pune,Fashion & Apparel,Prepaid,2,2220.0
900538,315,31,2025-02-16,2025-02-21,Kochi,Home & Kitchen,COD,1,1740.0
900539,106,17,2025-01-28,2025-01-30,Delhi NCR,Electronics,COD,1,13790.0
900540,401,17,2025-02-24,2025-02-28,Kochi,Electronics,Prepaid,1,13790.0
900541,437,22,2024-04-27,2024-05-01,Bangalore,Electronics,COD,2,26660.0
900542,580,26,2025-01-07,2025-01-11,Delhi NCR,Home & Kitchen,COD,1,2250.0
900543,313,15,2024-12-09,2024-12-13,Bangalore,Footwear,Prepaid,1,3740.0
900544,281,30,2024-09-15,2024-09-17,Mumbai,Home & Kitchen,Prepaid,1,2550.0
900545,389,2,2025-03-04,2025-03-07,Bangalore,Fashion & Apparel,Prepaid,1,1190.0
900546,85,43,2024-06-27,2024-06-29,Pune,Accessories,COD,1,910.0
900547,480,10,2024-05-01,2024-05-04,Mumbai,Footwear,Prepaid,1,3700.0
900548,116,39,2024-04-11,2024-04-15,Mumbai,Beauty & Personal Care,Prepaid,1,780.0
900549,528,23,2024-06-18,2024-06-23,Bangalore,Electronics,COD,1,12780.0
900550,195,29,2024-10-17,2024-10-21,Mumbai,Home & Kitchen,Prepaid,1,2450.0
900551,491,19,2024-12-19,2024-12-24,Delhi NCR,Electronics,Prepaid,2,21600.0
900552,390,12,2024-06-26,2024-06-29,Mumbai,Footwear,COD,1,2600.0
900553,449,31,2024-06-11,2024-06-15,Mumbai,Home & Kitchen,Prepaid,3,5220.0
900554,212,47,2024-04-27,2024-04-30,Bangalore,Accessories,COD,1,890.0
900555,191,27,2024-04-30,2024-05-02,Pune,Home & Kitchen,Prepaid,1,1080.0
900556,162,47,2024-10-15,2024-10-20,Pune,Accessories,Prepaid,1,890.0
900557,321,19,2024-05-25,2024-05-27,Chennai,Electronics,Prepaid,2,21600.0
900558,576,36,2024-04-01,2024-04-03,Chennai,Beauty & Personal Care,Prepaid,1,1130.0
900559,289,30,2024-07-24,2024-07-26,Delhi NCR,Home & Kitchen,Prepaid,1,2550.0
900560,598,43,2024-05-14,2024-05-16,Bangalore,Accessories,COD,2,1820.0
900561,236,25,2024-09-25,2024-10-01,Mumbai,Home & Kitchen,Prepaid,1,3150.0
900562,474,31,2025-01-25,2025-01-28,Hyderabad,Home & Kitchen,Prepaid,1,1740.0
900563,123,3,2025-02-04,2025-02-10,Pune,Fashion & Apparel,COD,1,1770.0
900564,196,38,2024-09-18,2024-09-20,Mumbai,Beauty & Personal Care,COD,1,510.0
900565,265,31,2024-09-12,2024-09-17,Chennai,Home & Kitchen,COD,1,1740.0
900566,57,23,2025-02-15,2025-02-21,Delhi NCR,Electronics,Prepaid,1,12780.0
900567,336,31,2024-06-13,2024-06-15,Chennai,Home & Kitchen,COD,3,5220.0
900568,16,12,2024-06-21,2024-06-25,Delhi NCR,Footwear,COD,2,5200.0
900569,171,16,2024-09-14,2024-09-17,Bangalore,Footwear,COD,1,3900.0
900570,232,5,2024-11-02,2024-11-07,Bangalore,Fashion & Apparel,Prepaid,3,5880.0
900571,220,29,2024-09-24,2024-09-27,Chennai,Home & Kitchen,COD,1,2450.0
900572,588,7,2024-07-20,2024-07-24,Mumbai,Fashion & Apparel,Prepaid,1,2150.0
900573,243,5,2024-05-01,2024-05-04,Chennai,Fashion & Apparel,Prepaid,1,1960.0
900574,80,36,2024-06-26,2024-06-28,Mumbai,Beauty & Personal Care,COD,1,1130.0
900575,248,11,2025-03-28,2025-04-03,Hyderabad,Footwear,COD,2,5120.0
900576,124,41,2024-08-12,2024-08-14,Chennai,Accessories,COD,1,1390.0
900577,270,21,2024-05-09,2024-05-12,Mumbai,Electronics,COD,1,9950.0
900578,588,23,2025-02-21,2025-02-25,Mumbai,Electronics,Prepaid,2,25560.0
900579,335,23,2025-03-10,2025-03-13,Bangalore,Electronics,COD,1,12780.0
900580,76,33,2024-06-25,2024-06-28,Chennai,Beauty & Personal Care,Prepaid,1,740.0
900581,498,10,2024-09-19,2024-09-24,Mumbai,Footwear,Prepaid,1,3700.0
900582,532,35,2025-02-26,2025-03-03,Pune,Beauty & Personal Care,COD,1,590.0
900583,290,32,2024-05-05,2024-05-09,Delhi NCR,Home & Kitchen,COD,1,1990.0
900584,86,41,2024-12-29,2025-01-01,Mumbai,Accessories,Prepaid,1,1390.0
900585,372,40,2024-10-22,2024-10-26,Bangalore,Beauty & Personal Care,Prepaid,2,1080.0
900586,47,41,2025-01-28,2025-01-31,Kochi,Accessories,COD,1,1390.0
900587,174,37,2024-06-02,2024-06-08,Bangalore,Beauty & Personal Care,COD,1,810.0
900588,214,19,2024-09-23,2024-09-25,Bangalore,Electronics,COD,1,10800.0
900589,414,36,2024-10-24,2024-10-26,Delhi NCR,Beauty & Personal Care,Prepaid,1,1130.0
900590,97,26,2024-04-22,2024-04-27,Mumbai,Home & Kitchen,COD,1,2250.0
900591,189,28,2024-11-11,2024-11-17,Bangalore,Home & Kitchen,Prepaid,2,6340.0
900592,244,20,2024-12-21,2024-12-26,Mumbai,Electronics,COD,3,38430.0
900593,168,17,2024-11-16,2024-11-21,Bangalore,Electronics,COD,1,13790.0
900594,244,19,2024-11-17,2024-11-23,Mumbai,Electronics,COD,1,10800.0
900595,22,8,2025-03-22,2025-03-24,Chennai,Fashion & Apparel,Prepaid,1,1870.0
900596,259,48,2025-01-03,2025-01-09,Bangalore,Accessories,Prepaid,2,3120.0
900597,370,14,2024-08-11,2024-08-13,Pune,Footwear,Prepaid,1,2370.0
900598,463,40,2025-02-08,2025-02-10,Kochi,Beauty & Personal Care,Prepaid,1,540.0
900599,133,2,2025-03-01,2025-03-03,Kochi,Fashion & Apparel,Prepaid,2,2380.0
900600,204,27,2024-08-01,2024-08-06,Chennai,Home & Kitchen,Prepaid,1,1080.0
900601,412,14,2024-07-13,2024-07-16,Bangalore,Footwear,Prepaid,1,2370.0
900602,417,20,2024-09-26,2024-09-29,Mumbai,Electronics,Prepaid,1,12810.0
900603,120,4,2024-06-05,2024-06-07,Pune,Fashion & Apparel,Prepaid,1,970.0
